id,constant,position,translate
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Accès aux principaux instruments de trading sur la plate-forme.
41,indexAccountsText.account2.title,Аккаунт №2,Advanced
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,Fonctionnalité complète et statistiques de la dynamique du marché.
43,indexAccountsText.account3.title,Аккаунт №3,Premium
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Service VIP et termes de négociation favorables.
45,indexAccountsText.account_condition_1,Минимальный депозит:,Dépôt minimum
46,indexAccountsText.account_condition_2,Кредитное плечо:,Effet de levier
47,indexAccountsText.account_condition_3,Моментальное исполнение,Exécution instantanée
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Cryptocurrences et métaux trading
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,Pamm - investissement des comptes
50,indexAccountsText.account_condition_6,Отсутствие свопа,Non-échange
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,Index et trading etf
52,indexAccountsText.account_condition_8,Страхование депозитов,L'assurance-dépôts
53,indexAccountsText.account_condition_9,Персональный менеджер,Manager personnel
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Ouverture d'un compte pamm-pamm
53,indexAccountsText.account_condition_11,Защита депозитов,Protection des dépôts
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,Support personnel 24h / 24
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Nouvelles économiques récentes
1.7. Виджеты,,,
56,indexWidgetText.h2,Главный заголовок раздела,Graphiques et analyses de base
57,indexWidgetText.text|dot,Подзаголовок для раздела виджеты ,"Accédez aux données graphiques sur le marché, les instruments de trading, la dynamique de la citation."
58,indexWidgetText.item1.title,Advanced Real-Time Chart Widget,Graphique en temps réel
59,indexWidgetText.item1.text|dot,Описание,Changement de citations pour divers instruments de trading en temps réel
60,indexWidgetText.item2.title,Technical Analysis Widget,Analyse technique
61,indexWidgetText.item2.text|dot,Описание,Évaluations d'indicateurs techniques pour l'analyse des instruments financiers
62,indexWidgetText.item3.title,Market Overview Widget,Aperçu du marché
63,indexWidgetText.item3.text|dot,Описание,Analyse générale des marchés financiers et évaluation analytique de leur état actuel
64,indexWidgetText.item4.title,Market Data Widget,Données du marché
65,indexWidgetText.item4.text|dot,Описание,"Un aperçu détaillé de la dynamique et des tendances des marchés mondiaux, des prix d'ouverture, élevés, bas et plus"
66,indexWidgetText.item5.title,Stock Market Widget,Marché boursier
67,indexWidgetText.item5.text|dot,Описание,Informations sur la croissance et le déclin de la valeur des stocks des entreprises les plus rentables
68,indexWidgetText.item6.title,Economic Calendar Widget,Calendrier économique
69,indexWidgetText.item6.text|dot,Описание,Informations sur les nouvelles et événements économiques importants
70,indexWidgetText.item7.title,Ticker Widget,Données sur les citations
71,indexWidgetText.item7.text|dot,Описание,Modifications quotidiennes des prix des instruments financiers et de leurs indicateurs actuels
72,indexWidgetText.item8.title,Ticker Tape Widget,La dynamique des citations
73,indexWidgetText.item8.text|dot,Описание,Données sur les modifications des citations pour divers instruments de trading
74,indexWidgetText.item9.title,Single Ticker Widget,Instrument de trading
75,indexWidgetText.item9.text|dot,Описание,Informations de base sur les changements de prix pour l'instrument de trading sélectionné
76,indexWidgetText.item10.title,Mini Chart Widget,Mini-graphique de l'instrument commercial
77,indexWidgetText.item10.text|dot,Описание,"Le prix, son pourcentage de changement, un tableau compact et compréhensible pour l'instrument sélectionné"
78,indexWidgetText.item11.title,Symbol Overview Widget,Vue d'ensemble de l'instrument
79,indexWidgetText.item11.text|dot,Описание,"Citations mises à jour, une carte simple et des données fondamentales de base pour un stock"
80,indexWidgetText.item12.title,Symbol Info Widget,Informations sur l'instrument
81,indexWidgetText.item12.text|dot,Описание,"Informations de base dans un format pratique, affichant des rapports de société et des modifications de citations"
82,indexWidgetText.item13.title,Forex Cross Rates Widget,Taux de change
83,indexWidgetText.item13.text|dot,Описание,Affichage des citations en temps réel de monnaies sélectionnées par rapport aux autres devises
84,indexWidgetText.item14.title,Forex Heat Map Widget,Carte thermique des devises
85,indexWidgetText.item14.text|dot,Описание,"Aperçu de l'activité du marché des changes, d'identification de la monnaie forte et faible en temps réel"
86,indexWidgetText.item15.title,Screener widget,Vue d'ensemble des actions
87,indexWidgetText.item15.text|dot,Описание,Sélection d'actions efficace utilisant des données et des valeurs fondamentales de divers indicateurs techniques
88,indexWidgetText.item16.title,Cryptocurrency Market Widget,Présentation du marché de la cryptocurrence
89,indexWidgetText.item16.text|dot,Описание,"Informations sur le prix de clôture, le nombre total et disponible de pièces de monnaie, volumes et pourcentages de changements de prix"
90,indexWidgetText.item17.title,Fundamental Data Widget,Indicateurs fondamentaux
91,indexWidgetText.item17.text|dot,Описание,Données pour évaluer l'état actuel de la société
92,indexWidgetText.item18.title,Company Profile Widget,Profil de la société
93,indexWidgetText.item18.text|dot,Описание,"Description de la société, ainsi que les principales catégories - Secteurs et industries"
94,indexWidgetText.item19.title,Timeline Widget,Histoire des marchés
95,indexWidgetText.item19.text|dot,Описание,"Événements clés des entreprises internationales populaires, des cryptocurrences et autres actifs"
96,indexWidgetText.item2.title,Available Markets for Widgets,Analyse des instruments financiers
97,indexWidgetText.item2.text|dot,Описание,Informations sur les graphiques disponibles pour divers instruments de trading sur la plate-forme
1.8. Вопрос - Ответ,,,
98,indexFaqText.h2,Заголовок,Cette section présente des réponses aux questions fréquemment posées
99,indexFaqText.item1.title,Вопрос 1,Je ne sais pas comment utiliser la plate-forme de trading. Que devrais-je faire?
100,indexFaqText.item1.text|dot,Ответ 1,"Sur notre site Web, il existe une section avec des leçons vidéo pour vous familiariser avec les principes de base du trading et la fonctionnalité de la plate-forme."
101,indexFaqText.item2.title,Вопрос 2,Comment ouvrir un compte sur la plate-forme?
102,indexFaqText.item2.text|dot,Ответ 2,"Parcourez une procédure d'enregistrement simple, confirmez votre compte par courrier électronique et vous recevrez automatiquement un compte."
103,indexFaqText.item3.title,Вопрос 3,Quels instruments de trading sont disponibles pour le trading?
104,indexFaqText.item3.text|dot,Ответ 3,"Nous fournissons un accès à plus de 200 instruments de trading, que vous pouvez vous familiariser dans une section spéciale."
105,indexFaqText.item4.title,Вопрос 4,Et si je n'ai pas la possibilité d'investir de grandes sommes?
106,indexFaqText.item4.text|dot,Ответ 4,De nombreux instruments de trading ne nécessitent pas d'investissements importants et notre plate-forme offre également la possibilité de demander un effet de levier.
107,indexFaqText.item5.title,Вопрос 5 ,Quel tarif est juste pour moi?
108,indexFaqText.item5.text|dot,Ответ 5,"Chaque tarif est conçu pour différentes catégories d'utilisateurs, étudie les informations sur les tarifs dans la section correspondante et sélectionnez l'une."
109,indexFaqText.item6.title,Вопрос 6,Quel est le compte d'un courtier et comment ça marche?
110,indexFaqText.item6.text|dot,Ответ 6,"Le compte d'un courtier vous permet d'acheter et de vendre des titres, des devises ou d'autres instruments d'investissement sur la bourse"
111,indexFaqText.item7.title,Вопрос 7,Qu'est-ce que la marge trading?
112,indexFaqText.item7.text|dot,Ответ 7,Les prêts de marge réduisent la nécessité d'argent gratuit - vous demandez un effet de levier et peut effectuer des transactions pour de plus grandes quantités que celles que vous possédez
113,indexFaqText.item8.title,Вопрос 8,À quoi sert la marge négociation?
114,indexFaqText.item8.text|dot,Ответ 8,L'utilisation de prêts de marge vous permet d'accroître les bénéfices lorsque le marché augmente et que le marché tombe
115,indexFaqText.item9.title,Вопрос 9,Qu'est-ce qu'un appel de marge?
116,indexFaqText.item9.text|dot,Ответ 9,"Il s'agit d'un avertissement sur le manque de fonds sur le compte, pour une rétention supplémentaire de positions ouvertes sur le marché."
117,indexFaqText.item10.title,Вопрос 10,Est-il possible de soumettre des applications la nuit?
118,indexFaqText.item10.text|dot,Ответ 10,"Oui, vous avez une telle opportunité, puisque notre plate-forme est disponible pour la négociation 24 heures sur 24"
119,indexFaqText.item11.title,Вопрос 11,Est-il possible d'utiliser des instruments analytiques sur votre plate-forme?
120,indexFaqText.item11.text|dot,Ответ 11,"Cela doit être fait pour effectuer des transactions rentables, notre plate-forme propose une large gamme d'analyses graphiques, techniques, fondamentales et faciles"
121,indexFaqText.item12.title,Вопрос 12,Combien de tarifs offrez-vous?
122,indexFaqText.item12.text|dot,Ответ 12,Notre plate-forme offre trois catégories de tarifs à des fins d'investissement divers et la taille de la capitale initiale
123,indexFaqText.item13.title,Вопрос 13,D'où obtenez-vous des données sur les citations de?
124,indexFaqText.item13.text|dot,Ответ 13,Nous publions des données de sources officielles - grandes entreprises financières internationales
125,indexFaqText.item14.title,Вопрос 14,Y a-t-il une chance de glisser?
126,indexFaqText.item14.text|dot,Ответ 14,Nos serveurs fournissent une exécution instantanée des commandes et une probabilité minimale de glissement de prix
127,indexFaqText.item15.title,Вопрос 15,Qui régule les activités de votre entreprise?
128,indexFaqText.item15.text|dot,Ответ 15,"Régulateurs financiers internationaux réputés, une liste dont vous pouvez étudier dans un département spécialisé"
129,indexFaqText.item16.title,Вопрос 16,Qu'est-ce que la diversification des investissements?
130,indexFaqText.item16.text|dot,Ответ 16,Il s'agit d'une stratégie d'investissement dans laquelle un commerçant acquiert diverses catégories d'actifs dans un portefeuille de placements
131,indexFaqText.item17.title,Вопрос 17,Investir dans la cryptocurrence risquée?
132,indexFaqText.item17.text|dot,Ответ 17,"Avec l'utilisation correcte des instruments d'analyse présentés sur notre plate-forme, les risques d'investissement sont minimes"
133,indexFaqText.item18.title,Вопрос 18,Et si j'ai une question sur la négociation ultérieure de la journée?
134,indexFaqText.item18.text|dot,Ответ 18,Notre équipe de soutien travaille à résoudre tous vos problèmes 24 heures sur 24
135,indexFaqText.item19.title,Вопрос 19,Je ne comprendra peut-être pas comment échanger sur la plate-forme?
136,indexFaqText.item19.text|dot,Ответ 19,"Notre interface est accessible et intuitive pour tout utilisateur, nous avons également des vidéos de formation et un service d'assistance."
137,indexFaqText.item20.title,Вопрос 20,Quelle est la calculatrice d'un commerçant?
138,indexFaqText.item20.text|dot,Ответ 20,"C'est un instrument très utile, en particulier pour les traders novices, ce qui vous permet de calculer la Commission sur une transaction et du montant des fonds disponibles pour son achèvement."
139,indexFaqText.item21.title,Вопрос 21 ,"Je ne comprends pas la différence entre les stocks et les indices de stock, que dois-je faire?"
140,indexFaqText.item21.text|dot,Ответ 21,Étudiez la description des marchés de la section correspondante: la principale différence est que les indices sont un ensemble de stocks de différentes sociétés unies par un certain attribut.
141,indexFaqText.item22.title,Вопрос 22,Quels sont les contrats de non-livraison?
142,indexFaqText.item22.text|dot,Ответ 22,"Ce sont des contrats qui vous donnent le droit de posséder une certaine quantité d'actif, mais n'impliquent pas sa livraison physique"
143,indexFaqText.item23.title,Вопрос 23,Pourquoi certains marchés sont-ils disponibles dans une durée limitée?
144,indexFaqText.item23.text|dot,Ответ 23,Parce que différentes plates-formes de trading sont réglementées par différents pays et organisations financières mondiales dans différentes fuseaux horaires
145,indexFaqText.item24.title,Вопрос 24,Quels sont les graphiques pour?
146,indexFaqText.item24.text|dot,Ответ 24,Mener une analyse graphique d'un instrument commercial et de la faisabilité de l'investissement
147,indexFaqText.item25.title,Вопрос 25,Est-ce que je pourrai gagner de l'argent sur le commerce?
148,indexFaqText.item25.text|dot,Ответ 25,"Nos utilisateurs gagnent des millions de personnes au total, bien sûr, vous réussirez, il vous suffit de comprendre les concepts de base"
149,indexFaqText.item26.title,Вопрос 26,Comment choisir parmi un tel grand nombre d'instruments de trading?
150,indexFaqText.item26.text|dot,Ответ 26,"C'est très simple: l'accès aux instruments de trading diffère dans différents tarifs, en fonction de votre expérience"
151,indexFaqText.item27.title,Вопрос 27,Quels instruments de négociation sont les plus faciles à investir?
152,indexFaqText.item27.text|dot,Ответ 27,"Il n'y a pas d'autre chose, mais les investisseurs novices les plus accessibles sont des devises et des indices de stock"
153,indexFaqText.item28.title,Вопрос 28,Pourquoi les métaux sont-ils utilisés pour l'investissement à long terme?
154,indexFaqText.item28.text|dot,Ответ 28,"Tout d'abord, ils ne se détériorent pas sous l'influence des facteurs environnementaux et sont durables, de sorte que leurs prix ont une croissance positive stable."
155,indexFaqText.item29.title,Вопрос 29,Comment la saisonnalité affecte-t-elle le marché des produits de base?
156,indexFaqText.item29.text|dot,Ответ 29,"La production de diverses catégories d'actifs dépend directement des conditions météorologiques, ce qui est la raison pour laquelle l'analyse factorielle du marché des produits de base est si importante."
157,indexFaqText.item30.title,Вопрос 30,Pourquoi les devises sont-elles divisées en basiques et exotiques?
158,indexFaqText.item30.text|dot,Ответ 30,Les principales monnaies sont les monnaies des grands pays par rapport aux autres et sont exotiques les monnaies des petits pays par rapport aux principales monnaies ou les autres
1.9. Call to action,,,
159,indexCtaText.h2,Заголовок,Commencer à gagner de l'argent en ce moment
1.10. Обучение,,,
160,indexStudyText.h2,Главный заголовок раздела,Investir des guides Company Name
161,indexStudyText.text|dot,Подзаголовок раздела обучение,Explorez les instructions vidéo pour la familiarisation avec la fonctionnalité de la plate-forme
162,indexStudyText.item1.title,Блок обучения 1,Réception et sélection tarifaire
163,indexStudyText.item1.text|dot,Описание блока обучения 1,Consultez les principaux plans tarifaires et critères pour lesquels vous devez choisir.
164,indexStudyText.item2.title,Блок обучения 2,Principaux outils de trading
165,indexStudyText.item2.text|dot,Описание блока обучения 2,"Obtenez des informations sur les types d'outils d'investissement, leurs différences et leurs méthodes d'investissement."
166,indexStudyText.item3.title,Блок обучения 3,Utilisation de l'épaule de crédit
167,indexStudyText.item3.text|dot,Описание блока обучения 3,"Essence, conditions de conception, principes de fonctionnement et la nécessité d'une épaule de prêt."
168,indexStudyText.item4.title,Блок обучения 4,Investir dans Cryptocolutu
169,indexStudyText.item4.text|dot,Описание блока обучения 4,Informations utiles sur l'un des outils de négociation les plus dynamiques et les plus populaires.
170,indexStudyText.item5.title,Блок обучения 5,Analytics dans le trading
171,indexStudyText.item5.text|dot,Описание блока обучения 5,"Comme analyse des facteurs, le marché, la dynamique de la citation, la saisonnalité affecte vos bénéfices de négociation."
1.11. Форма,,,
172,indexFormText.h2,Заголовок ,Enregistrement de l'utilisateur
173,indexFormText.text|dot,Подзаголовок формы,"Remplir les données utilisateur, confirmation de compte par courrier électronique."
1.12. Инструменты,,,
174,indexInstrumentsText.h2,Заголовок ,Examen des instruments commerciaux
175,indexInstrumentsText.text|dot,Подзаголовок,Affichage graphique de la dynamique des citations et des données de base sur l'instrument d'investissement
1.13. Показатели,,,
176,indexIndicatorsText.h2,Заголовок,Indicateurs fondamentaux
177,indexIndicatorsText.text|dot,Подзаголовок,Données de base utilisées pour évaluer l'état actuel de la société sur le marché
1.14. Счетчики,,,
178,indexCountersText.h2,Заголовок,Trading sur la plateforme
179,indexCountersText.text|dot,Подзаголовок,"Trafic de site Web, nombre d'utilisateurs, volumes de trading et de négociation quotidiens"
1.15. Обратная связь,,,
180,indexCallbackText.h2,Заголовок ,Consultant en ligne
181,indexCallbackText.text1|dot,Подзаголовок ,Prêt à répondre à toutes vos questions
182,indexCallbackText.text2|dot,Описание,Services de conseil sur tous les problèmes qui vous intéressent 24h / 24
1.16. Документы,,,
183,indexDocumentsText.h2,Заголовок,Informations sur la société
184,indexDocumentsText.text|dot,Подзаголовок,"Données de base sur la société, documents régissant ses activités sur le marché des courtiers"
1.17. Платформа ,,,
185,indexPlatformText.h2,Заголовок,Marchés financiers commerciaux de partout dans le monde
186,indexPlatformText.text|dot,Описание,La plate-forme Company Name est l'instrument des meilleurs développeurs et experts financiers. Il contient les fonctions les plus innovantes pour un échange efficace et réussi. Il suffit d'avoir une connexion Internet stable pour avoir accès à la plate-forme de trading la plus avancée sur le marché.
1.18. Футер,,,
56,footerContent,Футер текст,"Company Name est inscrit à: France, Ile-de-France, ligne A, gare de Chessie de Marne-la-Valllee. Les activités de la société sont menées conformément aux exigences de l'autorité européenne sur la supervision du marché des valeurs mobilières (numéro de licence: 096/08), la Commission australienne des titres et des investissements (ASIC) (19-365MR) et l'autorité de réglementation financière du Royaume-Uni (FCA) FRN: 584283."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,Investissements sur les meilleures plateformes de trading!
58,marketsHeaderText.text|dot,Подзаголовок,Les instruments d'investissement les plus pertinents sur la plate-forme Company Name
59,commonMarketsText.title_graph,Загловок торгового графика,Tableau des instruments commerciaux
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Table des instruments
61,commonMarketsText.footnote,Часы работы рынков,* Les heures d'ouverture et de fermeture sont indiquées par UTC +0
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Devise
63,marketsListText.market1.text|dot,Подзаголовок,Monnaie commerciale aux tarifs gratuits
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Métaux précieux
65,marketsListText.market2.text|dot,Подзаголовок,Acquérir des actifs de protection pour minimiser les risques
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Titres
67,marketsListText.market3.text|dot,Подзаголовок,Investir dans des stocks de sociétés ou de startups rentables
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Marchandises
69,marketsListText.market4.text|dot,Подзаголовок,Gagnez la différence de prix de différentes catégories de produits de base
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Indices
71,marketsListText.market5.text|dot,Подзаголовок,Diversifier votre portefeuille de placements en achetant des indices
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Marché de cryptocurrence
73,marketsListText.market6.text|dot,Подзаголовок,Analyser les tendances du marché des devises numériques et gagnez la différence de prix
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,Devise
75,forexHeaderText.text|dot,Подзаголовок,Investissements liquides sur le marché des changes
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Disponibilité
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,Une petite quantité d'investissement est suffisante pour les échanges sur le marché des devises
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Horaire de travail
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,La plate-forme Company Name fournit 24 heures par jour un accès au trading
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Effet de levier
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,Le commerçant a la possibilité de demander un effet de levier sur des termes favorables
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Rentabilité du marché
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,La grande vitesse des transactions garantit la liquidité des investissements sur le marché des changes
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Marché des changes
85,forexAssetsText.text|dot,Подзаголовок,C'est l'un des instruments d'investissement les plus liquides et disponibles pour les échanges commerciaux
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,Métaux précieux
87,metalsHeaderText.text|dot,Подзаголовок,Actifs de protection dans le cadre du portefeuille de placements
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Faible volatilité
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,Les prix sur le marché des métaux précieux ont des tendances positives stables
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Contrats à terme
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,Ils sont un instrument d'investissement rentable sur le marché des métaux
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Liquidité des investissements
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,Les métaux précieux sont des actifs de demande d'investissement
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Diversité stratégique
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,Les métaux peuvent être échangés à court et à long terme
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Marché précieux des métaux
97,metalsAssetsText.text|dot,Подзаголовок,La stratégie la plus populaire sur le marché précieux des métaux est la stratégie de la diversification du portefeuille de placements
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,Titres
99,stocksHeaderText.text|dot,Подзаголовок,Les stocks sont l'un des instruments d'investissement les plus rentables
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Un marché abordable
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,Company Name fournit aux utilisateurs la possibilité d'investir à l'aide de microlites.
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Répartition des investissements
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,Un large éventail de stocks de diverses entreprises pour diversifier le portefeuille de placements
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Retour sur investissement
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,Les stocks de grandes entreprises rentables internationales ont une liquidité élevée
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Seuil d'entrée bas
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,Les négociations sur le marché des valeurs mobilières sont disponibles pour un petit investissement
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Marché des valeurs mobilières
109,stocksAssetsText.text|dot,Подзаголовок,Les commerçants gagnent de l'argent en changeant la valeur des stocks de diverses entreprises
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,Marchandise
111,commoditiesHeaderText.text|dot,Подзаголовок,Investissements dans les produits agricoles et énergétiques commercialisables
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Retour sur investissement
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Les catégories d'actifs les plus liquides sont vendues sur la commodité
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Gestion des risques
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,L'augmentation de l'inflation n'a pas d'impact négatif sur le changement de citations
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Contrats de non-livraison
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Les contrats CFD sont utilisés sur les échanges de produits de base pour gagner de l'argent sur la différence de prix
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Variabilité
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,La plate-forme Company Name fournit une large sélection de différentes catégories de produits de base.
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Marché des matières premières
121,commoditiesAssetsText.text|dot,Подзаголовок,"Les produits de l'énergie, des produits de base, des industries agricoles et forestières circulent sur le marché des produits de base"
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Indices
123,indicesHeaderText.text|dot,Подзаголовок,Achetez un ensemble de stocks des entreprises les plus rentables de l'industrie
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Rentabilité
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Les indices comprennent les stocks les plus liquides avec des tendances croissantes
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Termes favorables
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Réduction des frais de transaction et des indices de stock populaires sur la plate-forme Company Name
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Sécuriser les investissements
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Les indices de stock sont utilisés dans le commerce pour les investissements à long terme
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Potentiel analytique
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Les indices sont utilisés pour analyser la situation du marché ou de l'industrie
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Marché des indices en stock
133,indicesAssetsText.text|dot,Подзаголовок,"En cas de chute de la valeur des stocks, ils sont exclus des indices de stock et remplacés par des plus rentables"
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,Échange de cryptocurrence
