id,constant,position,translate
1.5. Информация об аккаунтах.,,,
38,indexAccountsText.h2,Главный заголовок раздела,Taryfy
39,indexAccountsText.account1.title,Аккаунт №1,Standard
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Dostęp do głównych instrumentów handlowych na platformie.
41,indexAccountsText.account2.title,Аккаунт №2,Advanced
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,Pełna funkcjonalność i statystyki dynamiki rynku.
43,indexAccountsText.account3.title,Аккаунт №3,Premium
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Serwis VIP i korzystne warunki handlowe.
45,indexAccountsText.account_condition_1,Минимальный депозит:,Minimalny depozyt
46,indexAccountsText.account_condition_2,Кредитное плечо:,Wpływ
47,indexAccountsText.account_condition_3,Моментальное исполнение,Natychmiastowe wykonanie
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Cryptourrenki i handel metali
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,Pamm - konta inwestujące
50,indexAccountsText.account_condition_6,Отсутствие свопа,Brak swapu
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,Indeks i handel etf
52,indexAccountsText.account_condition_8,Страхование депозитов,Ubezpieczenie depozytu
53,indexAccountsText.account_condition_9,Персональный менеджер,Osobisty menedżer
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Otwieranie osobistego konta pamm
53,indexAccountsText.account_condition_11,Защита депозитов,Ochrona depozytów
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,24-godzinna obsługa osobista
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Ostatnia wiadomość ekonomiczna
1.7. Виджеты,,,
56,indexWidgetText.h2,Главный заголовок раздела,Podstawowa grafika i analizy
57,indexWidgetText.text|dot,Подзаголовок для раздела виджеты ,"Uzyskaj dostęp do danych graficznych na temat rynku, instrumentów handlowych, dynamiki cytatów."
58,indexWidgetText.item1.title,Advanced Real-Time Chart Widget,Wykres w czasie rzeczywistym
59,indexWidgetText.item1.text|dot,Описание,Zmiana cytatów dla różnych instrumentów handlowych w czasie rzeczywistym
60,indexWidgetText.item2.title,Technical Analysis Widget,Analiza techniczna
61,indexWidgetText.item2.text|dot,Описание,Oceny wskaźników technicznych do analizy instrumentów finansowych
62,indexWidgetText.item3.title,Market Overview Widget,Przegląd rynku
63,indexWidgetText.item3.text|dot,Описание,Ogólna analiza rynków finansowych i oceny analitycznej ich aktualnego stanu
64,indexWidgetText.item4.title,Market Data Widget,Dane rynkowe
65,indexWidgetText.item4.text|dot,Описание,"Szczegółowy przegląd dynamiki i trendów rynków światowych, cen otwarcia, wysoki, niski i więcej"
66,indexWidgetText.item5.title,Stock Market Widget,Giełda Papierów Wartościowych
67,indexWidgetText.item5.text|dot,Описание,Informacje o rozwoju i spadku wartości zapasów najbardziej dochodowych firm
68,indexWidgetText.item6.title,Economic Calendar Widget,Kalendarz ekonomiczny
69,indexWidgetText.item6.text|dot,Описание,Informacje o ważnych przyszłych wiadomościach gospodarczych i wydarzeń
70,indexWidgetText.item7.title,Ticker Widget,Dane o cytatach
71,indexWidgetText.item7.text|dot,Описание,Codzienne zmiany cen instrumentów finansowych i ich obecnych wskaźników
72,indexWidgetText.item8.title,Ticker Tape Widget,Dynamika cytatów
73,indexWidgetText.item8.text|dot,Описание,Dane dotyczące zmian w notowatach dla różnych instrumentów handlowych
74,indexWidgetText.item9.title,Single Ticker Widget,Instrument handlowy
75,indexWidgetText.item9.text|dot,Описание,Podstawowe informacje o zmianach cen dla wybranego instrumentu handlowego
76,indexWidgetText.item10.title,Mini Chart Widget,Mini-wykres instrumentu handlowego
77,indexWidgetText.item10.text|dot,Описание,"Cena, zmiana procentowa, kompaktowa i zrozumiała wykres dla wybranego instrumentu"
78,indexWidgetText.item11.title,Symbol Overview Widget,Przegląd instrumentu
79,indexWidgetText.item11.text|dot,Описание,"Zaktualizowane cytaty, prosty wykres i podstawowe dane podstawowe dla jednego zapasu"
80,indexWidgetText.item12.title,Symbol Info Widget,Informacje o instrumencie
81,indexWidgetText.item12.text|dot,Описание,"Podstawowe informacje W wygodnym formacie, wyświetlając raporty firmowe i zmiany w notowań"
82,indexWidgetText.item13.title,Forex Cross Rates Widget,Stawki krzyżowe
83,indexWidgetText.item13.text|dot,Описание,Wyświetlanie cytatów w czasie rzeczywistym wybranych walut w stosunku do innych walut
84,indexWidgetText.item14.title,Forex Heat Map Widget,Mapa ciepła walut
85,indexWidgetText.item14.text|dot,Описание,"Przegląd działalności rynku forex, identyfikacja silnej i słabej waluty w czasie rzeczywistym"
86,indexWidgetText.item15.title,Screener widget,Przegląd zapasów
87,indexWidgetText.item15.text|dot,Описание,Wydajny wybór zapasów za pomocą podstawowych danych i wartości różnych wskaźników technicznych
88,indexWidgetText.item16.title,Cryptocurrency Market Widget,Przegląd rynku CryptoCurrency
89,indexWidgetText.item16.text|dot,Описание,"Informacje o cenie zamknięcia, całkowitej i dostępnej liczbie monet, wolumenów i odsetek zmian cen"
90,indexWidgetText.item17.title,Fundamental Data Widget,Podstawowe wskaźniki
91,indexWidgetText.item17.text|dot,Описание,Dane do oceny aktualnego stanu firmy
92,indexWidgetText.item18.title,Company Profile Widget,Profil firmy
93,indexWidgetText.item18.text|dot,Описание,"Opis firmy, a także główne kategorie - sektory i branże"
94,indexWidgetText.item19.title,Timeline Widget,Historia rynków
95,indexWidgetText.item19.text|dot,Описание,"Najważniejsze wydarzenia popularnych międzynarodowych firm, kryptokurburów i innych aktywów"
96,indexWidgetText.item2.title,Available Markets for Widgets,Analityka instrumentów finansowych
97,indexWidgetText.item2.text|dot,Описание,Informacje o dostępnych wykresach dla różnych instrumentów handlowych na platformie
1.8. Вопрос - Ответ,,,
98,indexFaqText.h2,Заголовок,Ta sekcja przedstawia odpowiedzi na często zadawane pytania
99,indexFaqText.item1.title,Вопрос 1,"Nie wiem, jak korzystać z platformy handlowej. Co powinienem zrobić?"
100,indexFaqText.item1.text|dot,Ответ 1,"Na naszej stronie znajduje się sekcja z lekcjami wideo, aby zapoznać się z podstawowymi zasadami handlu i funkcjonalnością platformy"
101,indexFaqText.item2.title,Вопрос 2,Jak otworzyć konto na platformie?
102,indexFaqText.item2.text|dot,Ответ 2,"Przejdź przez prostą procedurę rejestracji, potwierdź swoje konto pocztą elektroniczną, a zostaniesz automatycznie dostarczany z kontem"
103,indexFaqText.item3.title,Вопрос 3,Jakie instrumenty handlowe są dostępne do handlu?
104,indexFaqText.item3.text|dot,Ответ 3,"Dostarczamy dostęp do ponad 200 instrumentów handlowych, które można zapoznać się z sekcją specjalną"
105,indexFaqText.item4.title,Вопрос 4,Co jeśli nie mam okazji inwestować duże sumy?
106,indexFaqText.item4.text|dot,Ответ 4,"Wiele instrumentów handlowych nie wymaga dużych inwestycji, a nasza platforma zapewnia również możliwość ubiegania się o dźwignię"
107,indexFaqText.item5.title,Вопрос 5 ,Która taryfa jest dla mnie odpowiednia?
108,indexFaqText.item5.text|dot,Ответ 5,"Każda taryfa jest przeznaczona do różnych kategorii użytkowników, badają informacje o taryfach w odpowiedniej sekcji i wybierz odpowiedni jeden"
109,indexFaqText.item6.title,Вопрос 6,Jakie jest konto brokera i jak to działa?
110,indexFaqText.item6.text|dot,Ответ 6,"Konto brokera pozwala na zakup i sprzedawanie papierów wartościowych, walutowych lub innych instrumentów inwestycyjnych na giełdzie"
111,indexFaqText.item7.title,Вопрос 7,Co to jest handel marginesem?
112,indexFaqText.item7.text|dot,Ответ 7,"Kredyty marginesowe zmniejsza potrzebę wolnej gotówki - ubiegasz się o dźwignię i może dokonać transakcji dla większych ilości niż te, które posiadasz"
113,indexFaqText.item8.title,Вопрос 8,Do czego służy handel marginesem?
114,indexFaqText.item8.text|dot,Ответ 8,"Wykorzystanie pożyczek na margines pozwala zwiększyć zyski zarówno gdy rynek rośnie, a gdy rynek spadnie"
115,indexFaqText.item9.title,Вопрос 9,Co to jest połączenie marginesowe?
116,indexFaqText.item9.text|dot,Ответ 9,"Jest to ostrzeżenie o braku funduszy na rachunku, w celu dalszego przechowywania otwartych pozycji na rynku"
117,indexFaqText.item10.title,Вопрос 10,Czy można przesłać aplikacje w nocy?
118,indexFaqText.item10.text|dot,Ответ 10,"Tak, masz taką okazję, ponieważ nasza platforma jest dostępna do handlu 24 godziny na dobę"
119,indexFaqText.item11.title,Вопрос 11,Czy można użyć instrumentów analitycznych na platformie?
120,indexFaqText.item11.text|dot,Ответ 11,"Należy to zrobić, aby przeprowadzić rentowne transakcje, nasza platforma oferuje szeroką gamę analizy graficznej, technicznej, fundamentalnej, czynnika"
121,indexFaqText.item12.title,Вопрос 12,Ile oferujesz taryf?
122,indexFaqText.item12.text|dot,Ответ 12,Nasza platforma oferuje trzy kategorie taryf dla różnych celów inwestycyjnych i wielkości kapitału zakładowego
123,indexFaqText.item13.title,Вопрос 13,Skąd otrzymasz dane o cytatach?
124,indexFaqText.item13.text|dot,Ответ 13,Publikujemy dane z oficjalnych źródeł - duże międzynarodowe firmy finansowe
125,indexFaqText.item14.title,Вопрос 14,Czy istnieje szansa na poślizg?
126,indexFaqText.item14.text|dot,Ответ 14,Nasze serwery zapewniają natychmiastowe wykonanie zamówień i minimalne prawdopodobieństwo poślizgu cen
127,indexFaqText.item15.title,Вопрос 15,Kto reguluje działania Twojej firmy?
128,indexFaqText.item15.text|dot,Ответ 15,"Odpróżnione międzynarodowe regulatory finansowe, z których lista można studiować w specjalistycznym dziale"
129,indexFaqText.item16.title,Вопрос 16,Jaka jest dywersyfikacja inwestycji?
130,indexFaqText.item16.text|dot,Ответ 16,"Jest to strategia inwestycyjna, w której przedsiębiorca nabywa różne kategorie aktywów w portfelu inwestycyjnym"
131,indexFaqText.item17.title,Вопрос 17,Nie inwestuje w ryzykowny kryptokrencję?
132,indexFaqText.item17.text|dot,Ответ 17,Przy właściwym wykorzystaniu instrumentów analitycznych przedstawionych na naszej platformie ryzyko inwestycyjne są minimalne
133,indexFaqText.item18.title,Вопрос 18,Co jeśli mam pytanie o handel w późniejszym czasie?
134,indexFaqText.item18.text|dot,Ответ 18,"Nasz zespół wsparcia działa, aby rozwiązać dowolne problemy 24 godziny na dobę"
135,indexFaqText.item19.title,Вопрос 19,"Mogę nie rozumieć, jak handlować platformą?"
136,indexFaqText.item19.text|dot,Ответ 19,"Nasz interfejs jest dostępny i intuicyjny dla każdego użytkownika, posiadamy również filmy szkoleniowe i obsługę"
137,indexFaqText.item20.title,Вопрос 20,Co to jest kalkulator handlowca?
138,indexFaqText.item20.text|dot,Ответ 20,"Jest to bardzo przydatny instrument, zwłaszcza dla początkujących handlowców, co pozwala obliczyć Komisję w sprawie transakcji i kwoty dostępnych środków na jego zakończenie"
139,indexFaqText.item21.title,Вопрос 21 ,"Nie rozumiem różnicy między zapasami a indeksami zapasami, co powinienem zrobić?"
140,indexFaqText.item21.text|dot,Ответ 21,"Badanie opisu rynków w odpowiedniej sekcji: Główną różnicą jest to, że indeksy są zestawem zapasów różnych firm zjednoczonych przez określony atrybut"
141,indexFaqText.item22.title,Вопрос 22,Jakie są umowy bez dostawy?
142,indexFaqText.item22.text|dot,Ответ 22,"Są to umowy, które dają prawo do posiadania pewnej kwoty składnika aktywów, ale nie oznacza jego fizycznej dostawy"
143,indexFaqText.item23.title,Вопрос 23,Dlaczego niektóre rynki są dostępne w ograniczonym czasie?
144,indexFaqText.item23.text|dot,Ответ 23,Ponieważ różne platformy handlowe są regulowane przez różne kraje i globalne organizacje finansowe w różnych strefach czasowych
145,indexFaqText.item24.title,Вопрос 24,Na co są wykresy?
146,indexFaqText.item24.text|dot,Ответ 24,Przeprowadzić graficzną analizę instrumentu handlowego i wykonalności inwestowania w nim
147,indexFaqText.item25.title,Вопрос 25,Czy będę mógł zarabiać na handlu?
148,indexFaqText.item25.text|dot,Ответ 25,"Nasi użytkownicy zarabiają miliony, oczywiście, że odniesiesz sukces, wystarczy zrozumieć podstawowe koncepcje"
149,indexFaqText.item26.title,Вопрос 26,Jak wybrać z tak dużej liczby instrumentów handlowych?
150,indexFaqText.item26.text|dot,Ответ 26,"Jest bardzo prosty: dostęp do instrumentów handlowych różni się w różnych taryfach, w zależności od doświadczenia"
151,indexFaqText.item27.title,Вопрос 27,Które instrumenty handlowe są najłatwiejsze do inwestowania?
152,indexFaqText.item27.text|dot,Ответ 27,"Nie ma łatwych, ale najbardziej dostępnych dla początkujących inwestorów są waluty i indeksy akcje"
153,indexFaqText.item28.title,Вопрос 28,Dlaczego metale używane do inwestycji długoterminowej?
154,indexFaqText.item28.text|dot,Ответ 28,"Przede wszystkim nie pogarszają się pod wpływem czynników środowiskowych i są trwałe, więc ich ceny mają stabilny dodatni wzrost"
155,indexFaqText.item29.title,Вопрос 29,W jaki sposób sezonowość wpływa na rynek towarowy?
156,indexFaqText.item29.text|dot,Ответ 29,"Produkcja różnych kategorii aktywów bezpośrednio zależy od warunków pogodowych, dlatego analiza czynnika rynku towarowego jest tak ważna"
157,indexFaqText.item30.title,Вопрос 30,Dlaczego waluty podzielone na podstawowe i egzotyczne?
158,indexFaqText.item30.text|dot,Ответ 30,"Głównymi walutami są waluty dużych krajów w stosunku do siebie, a egzotyczne są walutami małych krajów w stosunku do głównych walut lub siebie nawzajem"
1.9. Call to action,,,
159,indexCtaText.h2,Заголовок,Zacznij zarabiać teraz
1.10. Обучение,,,
160,indexStudyText.h2,Главный заголовок раздела,Inwestowanie przewodników Company Name
161,indexStudyText.text|dot,Подзаголовок раздела обучение,Przeglądaj instrukcje wideo do zapoznania się z funkcjonalnością platformy
162,indexStudyText.item1.title,Блок обучения 1,Wybór recepcji i taryfy
163,indexStudyText.item1.text|dot,Описание блока обучения 1,"Sprawdź główne plany taryfy i kryteria, dla których musisz wybrać."
164,indexStudyText.item2.title,Блок обучения 2,Główne narzędzia handlowe
165,indexStudyText.item2.text|dot,Описание блока обучения 2,"Uzyskaj informacje na temat typów narzędzi inwestycyjnych, ich różnic i metodach inwestycyjnych."
166,indexStudyText.item3.title,Блок обучения 3,Korzystanie z ramienia
167,indexStudyText.item3.text|dot,Описание блока обучения 3,"Esencja, warunki projektu, zasady działania i potrzeba ramienia pożyczki."
168,indexStudyText.item4.title,Блок обучения 4,Inwestowanie w Cryptocolutu
169,indexStudyText.item4.text|dot,Описание блока обучения 4,Przydatne informacje o jednym z najbardziej dynamicznych i popularnych narzędzi handlowych.
170,indexStudyText.item5.title,Блок обучения 5,Analityka w handlu
171,indexStudyText.item5.text|dot,Описание блока обучения 5,"Jako analiza czynników, rynku, dynamiki cytatów, sezonowość wpływa na twoje zyski z handlu."
1.11. Форма,,,
172,indexFormText.h2,Заголовок ,Rejestracja Użytkownika
173,indexFormText.text|dot,Подзаголовок формы,"Wypełnienie danych użytkownika, potwierdzenie konta za pośrednictwem poczty elektronicznej."
1.12. Инструменты,,,
174,indexInstrumentsText.h2,Заголовок ,Przegląd instrumentu handlowego
175,indexInstrumentsText.text|dot,Подзаголовок,Graficzny wyświetlanie dynamiki cytatów i podstawowych danych o instrumencie inwestycyjnym
1.13. Показатели,,,
176,indexIndicatorsText.h2,Заголовок,Podstawowe wskaźniki
177,indexIndicatorsText.text|dot,Подзаголовок,Podstawowe dane używane do oceny aktualnego stanu firmy na rynku
1.14. Счетчики,,,
178,indexCountersText.h2,Заголовок,Handel na platformie
179,indexCountersText.text|dot,Подзаголовок,"Ruch drogowy, liczba użytkowników, codzienne obrotu i obrotu handlowe"
1.15. Обратная связь,,,
180,indexCallbackText.h2,Заголовок ,Konsultant online
181,indexCallbackText.text1|dot,Подзаголовок ,"Gotowy, aby odpowiedzieć na wszystkie pytania"
182,indexCallbackText.text2|dot,Описание,Usługi konsultingowe na temat wszelkich przedmiotów zainteresowań dla Ciebie zegar
1.16. Документы,,,
183,indexDocumentsText.h2,Заголовок,Informacje o firmie
184,indexDocumentsText.text|dot,Подзаголовок,"Podstawowe dane o firmie, dokumenty regulujące swoje działania na rynku brokerskim"
1.17. Платформа ,,,
185,indexPlatformText.h2,Заголовок,Trade rynki finansowe z dowolnego miejsca na świecie
186,indexPlatformText.text|dot,Описание,"Platforma Company Name jest instrumentem najlepszych deweloperów i ekspertów finansowych. Zawiera najbardziej innowacyjne funkcje dla skutecznego i udanego handlu. Wystarczy mieć stabilne połączenie internetowe, aby uzyskać dostęp do najbardziej zaawansowanej platformy handlowej na rynku."
1.18. Футер,,,
56,footerContent,Футер текст,"Company Name jest zarejestrowany na: Francja, Ile-de-France, Line A, Marne-La-Vallee Chessie Stacja. Działania Spółki prowadzone są zgodnie z wymogami Europejskiego Urzędu Nadzoru Rynku Papierów Wartościowych (numer licencji: 096/08), australijskie papiery wartościowe i inwestycje Komisji (ASIC) (19-365 MR) oraz organ regulacyjny finansowych w Wielkiej Brytanii (FCA) FRN: 584283."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,Inwestycje na najlepsze platformy handlowe!
58,marketsHeaderText.text|dot,Подзаголовок,Najbardziej odpowiednie instrumenty inwestycyjne na platformie Company Name
59,commonMarketsText.title_graph,Загловок торгового графика,Wykres instrumentu handlowego
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Tabela instrumentów
61,commonMarketsText.footnote,Часы работы рынков,* Godziny otwarcia i zamknięcia są oznaczone UTC +0
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Waluta
63,marketsListText.market1.text|dot,Подзаголовок,Waluta handlowa w wolnych stawkach
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Metale szlachetne
65,marketsListText.market2.text|dot,Подзаголовок,"Zdobyć aktywa ochronne, aby zminimalizować ryzyko"
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Papiery wartościowe
67,marketsListText.market3.text|dot,Подзаголовок,Zainwestuj w zapasy dotyczące opłacalnych firm lub startupów
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Surowce
69,marketsListText.market4.text|dot,Подзаголовок,Zarabiaj na różnicę cen różnych kategorii towarów
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Indeksy
71,marketsListText.market5.text|dot,Подзаголовок,Dywersowanie portfolio inwestycyjnego przez zakup wskaźników
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Market CryptoCurrency
73,marketsListText.market6.text|dot,Подзаголовок,Przeanalizuj trendy cyfrowego rynku walutowego i zarobić na różnicę cen
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,Waluta
75,forexHeaderText.text|dot,Подзаголовок,Płynne inwestycje na rynek walutowy
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Dostępność
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,Niewielka ilość inwestycji jest wystarczająca do obrotu na rynku walutowym
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Plan pracy
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,Platforma Company Name zapewnia 24 godziny na dobę dostęp do handlu
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Wpływ
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,Trader ma możliwość ubiegania się o dźwignię na korzystnych warunkach
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Rentowność rynku
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,Wysoka prędkość transakcji zapewnia płynność inwestycji na rynek walutowy
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Rynek walutowy
85,forexAssetsText.text|dot,Подзаголовок,Jest to jeden z najbardziej płynnych i dostępnych instrumentów inwestycyjnych do obrotu
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,Metale szlachetne
87,metalsHeaderText.text|dot,Подзаголовок,Aktywa ochronne w ramach portfela inwestycyjnego
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Niska zmienność
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,Ceny na rynku metali szlachetnych mają stabilne pozytywne trendy
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Kontrakty futures
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,Są rentownym instrumentem inwestycyjnym na rynku metali
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Płynność inwestycji
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,Metale szlachetne są w aktywach popytu na inwestycje
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Strategiczna różnorodność
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Metale można handlować zarówno w krótkim, jak i długoterminowym"
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Rynek metali szlachetnych
97,metalsAssetsText.text|dot,Подзаголовок,Najbardziej popularną strategią na rynku metali szlachetnych jest strategia dywersyfikacji portfela inwestycyjnego
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,Papiery wartościowe
99,stocksHeaderText.text|dot,Подзаголовок,Zapasy są jednym z najbardziej dochodowych instrumentów inwestycyjnych
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Niedrogi rynek
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,Company Name zapewnia użytkownikom możliwość inwestowania za pomocą mikrolitów.
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Dystrybucja inwestycji
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,Szeroki zakres zapasów różnych firm do dywersyfikacji portfela inwestycyjnego
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Powrót z inwestycji
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,Zapasy dużych międzynarodowych opłacalnych firm mają wysoką płynność
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Próg niskiego wejścia
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,Handel na rynku papierów wartościowych jest dostępny dla małej inwestycji
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Rynek papierów wartościowych
109,stocksAssetsText.text|dot,Подзаголовок,"Handlowcy zarabiają pieniądze, zmieniając wartość zapasów różnych firm"
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,Towar
111,commoditiesHeaderText.text|dot,Подзаголовок,Inwestycje w transpalizacjom rolnym i energetycznym
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Powrót z inwestycji
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,Najbardziej ciekłe kategorie aktywów są sprzedawane na giełdzie towarowej
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Zarządzanie ryzykiem
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Wzrost inflacji nie ma negatywnego wpływu na zmianę cytatów
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Umowy bez dostawy
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Umowy CFD są używane na wymianie towaru, aby zarabiać na różnicę cen"
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Zmienność
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Platforma Company Name zapewnia szeroki wybór różnych kategorii towarów
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Rynek towarów
121,commoditiesAssetsText.text|dot,Подзаголовок,"Produkty energii, towarów, przemysłu rolnego i leśnego krążą na rynku towarowym"
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Indeksy
123,indicesHeaderText.text|dot,Подзаголовок,Kup zestaw zapasów najbardziej dochodowych firm w branży
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Rentowność
